CodeID	ErrorCode	Error
6767	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
6768	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
6768	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
6769	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
6770	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
6770	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
6771	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
6771	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
6773	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
6774	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
6775	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
6776	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
6777	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
6778	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
6779	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
6779	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
6779	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
6798	10010	E-EMSG10010 Error: Variable not in symbol table: AMTL
6799	10010	E-EMSG10010 Error: Variable not in symbol table: MESSAGEO
6801	10010	E-EMSG10010 Error: Variable not in symbol table: AMTL
6804	10010	E-EMSG10010 Error: Variable not in symbol table: AMTI
6805	10010	E-EMSG10010 Error: Variable not in symbol table: AMTI
6810	10010	E-EMSG10010 Error: Variable not in symbol table: AMTI
6811	10010	E-EMSG10010 Error: Variable not in symbol table: AMTL
6812	10010	E-EMSG10010 Error: Variable not in symbol table: MESSAGEO
6814	10010	E-EMSG10010 Error: Variable not in symbol table: AMTL
6817	10010	E-EMSG10010 Error: Variable not in symbol table: AMTL
6820	10010	E-EMSG10010 Error: Variable not in symbol table: AMTI
6825	10010	E-EMSG10010 Error: Variable not in symbol table: AMTI
6834	10010	E-EMSG10010 Error: Variable not in symbol table: MESSAGEO
6835	10010	E-EMSG10010 Error: Variable not in symbol table: MESSAGEO
6837	10010	E-EMSG10010 Error: Variable not in symbol table: AMTL
6841	10010	E-EMSG10010 Error: Variable not in symbol table: MESSAGEO
6842	10010	E-EMSG10010 Error: Variable not in symbol table: MESSAGEO
6844	10010	E-EMSG10010 Error: Variable not in symbol table: AMTL
6850	10010	E-EMSG10010 Error: Variable not in symbol table: MESSAGEO
6851	10010	E-EMSG10010 Error: Variable not in symbol table: MESSAGEO
6853	10010	E-EMSG10010 Error: Variable not in symbol table: AMTL
6865	10010	E-EMSG10010 Error: Variable not in symbol table: MESSAGEO
6866	10010	E-EMSG10010 Error: Variable not in symbol table: MESSAGEO
6868	10010	E-EMSG10010 Error: Variable not in symbol table: AMTL
6875	10010	E-EMSG10010 Error: Variable not in symbol table: MESSAGEO
6876	10010	E-EMSG10010 Error: Variable not in symbol table: MESSAGEO
6878	10010	E-EMSG10010 Error: Variable not in symbol table: AMTL
6881	10010	E-EMSG10010 Error: Variable not in symbol table: MESSAGEO
6891	220	S-EMSG220 Error: File could not be opened: BNK1CDM.CPY
6893	220	S-EMSG220 Error: File could not be opened: ABNDINFO.CPY
6984	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
6987	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
6989	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
6989	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
6990	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
6990	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
6991	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
6992	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
6992	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
6993	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
6993	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
6995	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
6996	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
6997	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
6998	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
6999	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
7000	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
7001	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
7001	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
7001	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
7008	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7017	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7036	220	S-EMSG220 Error: File could not be opened: SORTCODE.CPY
7037	220	S-EMSG220 Error: File could not be opened: ABNDINFO.CPY
7130	340	W-EMSG340 Error: REDEFINE-d element shorter WS-POINTER-BYTES
7160	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-SUCCESS
7161	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-FAIL-CD
7162	10010	E-EMSG10010 Error: Variable not in symbol table: SORTCODE
7163	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-CUSTNO
7164	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-CUSTNO
7164	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-CUSTNO
7166	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-SUCCESS
7173	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-CUSTNO
7182	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-SUCCESS
7183	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-FAIL-CD
7184	10010	E-EMSG10010 Error: Variable not in symbol table: CUSTOMER-EYECATCHER
7184	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-EYE
7185	10010	E-EMSG10010 Error: Variable not in symbol table: CUSTOMER-SORTCODE
7185	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-SCODE
7186	10010	E-EMSG10010 Error: Variable not in symbol table: CUSTOMER-NUMBER
7186	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-CUSTNO
7187	10010	E-EMSG10010 Error: Variable not in symbol table: CUSTOMER-NAME
7187	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-NAME
7188	10010	E-EMSG10010 Error: Variable not in symbol table: CUSTOMER-ADDRESS
7188	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-ADDR
7189	10010	E-EMSG10010 Error: Variable not in symbol table: CUSTOMER-DATE-OF-BIRTH
7189	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-DOB
7190	10010	E-EMSG10010 Error: Variable not in symbol table: CUSTOMER-CREDIT-SCORE
7190	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-CREDIT-SCORE
7191	10010	E-EMSG10010 Error: Variable not in symbol table: CUSTOMER-CS-REVIEW-DATE
7191	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-CS-REVIEW-DT
7199	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-SUCCESS
7208	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7210	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-SUCCESS
7213	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7214	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7217	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7219	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-SUCCESS
7224	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7224	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-CUSTNO
7232	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-SUCCESS
7233	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-FAIL-CD
7237	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7237	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-CUSTNO
7243	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7243	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-CUSTNO
7243	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7243	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-CUSTNO
7244	10010	E-EMSG10010 Error: Variable not in symbol table: CUSTOMER-NUMBER
7246	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-SUCCESS
7247	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-FAIL-CD
7248	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-ADDR
7249	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-NAME
7252	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7254	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
7254	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
7255	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
7255	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
7256	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
7257	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
7257	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
7258	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
7258	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
7260	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
7261	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
7262	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
7263	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
7264	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
7265	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
7266	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
7266	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
7266	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
7291	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7293	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
7293	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
7294	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
7294	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
7295	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
7296	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
7296	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
7297	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
7297	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
7299	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
7300	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
7301	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
7302	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
7303	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
7304	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
7305	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
7305	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
7305	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
7310	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-SUCCESS
7311	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-FAIL-CD
7324	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7325	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7325	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7330	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7331	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-SUCCESS
7332	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-FAIL-CD
7336	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7337	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7337	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7342	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7343	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-SUCCESS
7344	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-FAIL-CD
7348	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7349	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7349	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7353	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7354	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-SUCCESS
7355	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-FAIL-CD
7358	10010	E-EMSG10010 Error: Variable not in symbol table: INQCUST-INQ-SUCCESS
7370	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
7379	220	S-EMSG220 Error: File could not be opened: SORTCODE.CPY
7380	220	S-EMSG220 Error: File could not be opened: CUSTOMER.CPY
7381	220	S-EMSG220 Error: File could not be opened: ABNDINFO.CPY
7382	220	S-EMSG220 Error: File could not be opened: INQCUST.CPY
7504	10010	E-EMSG10010 Error: Variable not in symbol table: SORTCODE
7512	10010	E-EMSG10010 Error: Variable not in symbol table: CUSTOMER-CONTROL-SORTCODE
7513	10010	E-EMSG10010 Error: Variable not in symbol table: CUSTOMER-CONTROL-NUMBER
7514	10010	E-EMSG10010 Error: Variable not in symbol table: CUSTOMER-CONTROL-KEY
7515	10010	E-EMSG10010 Error: Variable not in symbol table: dfhresp
7516	10010	E-EMSG10010 Error: Variable not in symbol table: dfhresp
7516	10010	E-EMSG10010 Error: Variable not in symbol table: dfhresp
7518	10010	E-EMSG10010 Error: Variable not in symbol table: CUSTOMER-CONTROL-KEY
7521	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7522	10010	E-EMSG10010 Error: Variable not in symbol table: CUSTOMER-CONTROL-SUCCESS-FLAG
7523	10010	E-EMSG10010 Error: Variable not in symbol table: CUSTOMER-CONTROL-FAIL-CODE
7538	220	S-EMSG220 Error: File could not be opened: SORTCODE.CPY
7540	220	S-EMSG220 Error: File could not be opened: ABNDINFO.CPY
7541	220	S-EMSG220 Error: File could not be opened: CUSTCTRL.CPY
7646	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-VSAM-KEY
7647	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7663	220	S-EMSG220 Error: File could not be opened: ABNDINFO.CPY
7874	10010	E-EMSG10010 Error: Variable not in symbol table: SORTCODE
7874	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-FSCODE
7874	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-TSCODE
7875	10010	E-EMSG10010 Error: Variable not in symbol table: SORTCODE
7876	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-AMT
7877	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-SUCCESS
7878	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-FAIL-CODE
7887	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-SUCCESS
7888	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-FACCNO
7888	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-TACCNO
7888	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-FSCODE
7888	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-TSCODE
7890	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
7890	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
7891	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
7891	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
7892	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
7893	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
7893	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
7894	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
7894	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
7896	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
7897	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
7898	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
7899	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
7900	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
7901	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
7902	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
7902	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
7902	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
7907	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-FACCNO
7907	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-TACCNO
7908	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-FACCNO
7909	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-FSCODE
7911	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-SUCCESS
7912	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-TACCNO
7913	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-TSCODE
7915	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-SUCCESS
7916	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-FAIL-CODE
7918	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7920	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
7920	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
7921	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
7921	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
7922	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
7923	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
7923	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
7924	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
7924	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
7926	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
7927	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
7928	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
7929	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
7930	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
7931	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
7932	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
7932	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
7932	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
7946	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-FAIL-CODE
7948	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
7956	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
7956	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
7957	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
7957	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
7958	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
7959	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
7959	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
7960	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
7960	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
7962	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
7963	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
7964	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
7965	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
7966	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
7967	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
7968	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
7968	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
7968	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
7976	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-TACCNO
7977	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-TSCODE
7979	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-SUCCESS
7980	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-FACCNO
7981	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-FSCODE
7983	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-SUCCESS
7984	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-FAIL-CODE
7986	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
7986	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
7987	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
7987	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
7988	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
7989	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
7989	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
7990	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
7990	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
7992	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
7993	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
7994	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
7995	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
7996	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
7997	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
7998	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
7998	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
7998	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
8005	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
8007	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
8007	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
8008	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
8008	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
8009	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
8010	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
8010	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
8011	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
8011	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
8013	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
8014	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
8015	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
8016	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
8017	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
8018	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
8019	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
8019	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
8019	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
8029	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-FAIL-CODE
8031	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
8031	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
8032	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
8032	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
8033	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
8034	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
8034	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
8035	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
8035	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
8037	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
8038	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
8039	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
8040	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
8041	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
8042	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
8043	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
8043	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
8043	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
8050	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
8052	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
8052	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
8053	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
8053	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
8054	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
8055	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
8055	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
8056	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
8056	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
8058	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
8059	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
8060	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
8061	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
8062	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
8063	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
8064	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
8064	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
8064	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
8074	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-SUCCESS
8079	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-FACCNO
8080	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-FSCODE
8085	10010	E-EMSG10010 Error: Variable not in symbol table: COMM-SUCCESS
