ITP Panorama apm2000   Version Aug 24 2022 - Unix
source_name	source_type	error_number	error_text	source_line_count	source_file_name	source_file_type	date 
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TIME	687	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-UTIME-KEY	687	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-CODE	688	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-PROGRAM	690	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-SQLCODE	693	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	698	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	700	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-FREEFORM	704	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: BNK1CDO	725	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	731	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP	739	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	739	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP2	740	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	740	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-APPLID	744	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTASKN	747	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TASKNO-KEY	747	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTRNID	748	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TRANID	748	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-DATE	752	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TIME	761	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-UTIME-KEY	761	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-CODE	762	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-PROGRAM	764	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-SQLCODE	767	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	772	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	774	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-FREEFORM	778	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: BNK1CDO	799	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	806	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP	814	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	814	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP2	815	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	815	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-APPLID	819	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTASKN	822	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TASKNO-KEY	822	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTRNID	823	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TRANID	823	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-DATE	827	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TIME	836	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-UTIME-KEY	836	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-CODE	837	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-PROGRAM	839	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-SQLCODE	842	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	847	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	849	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-FREEFORM	853	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	884	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP	892	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	892	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP2	893	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	893	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-APPLID	897	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTASKN	900	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TASKNO-KEY	900	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTRNID	901	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TRANID	901	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-DATE	905	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TIME	914	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-UTIME-KEY	914	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-CODE	915	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-PROGRAM	917	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-SQLCODE	920	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	925	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	927	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-FREEFORM	931	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: AMTL	964	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: MESSAGEO	966	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: AMTL	968	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: AMTI	973	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: AMTI	975	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: AMTI	982	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: AMTL	988	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: MESSAGEO	990	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: AMTL	992	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: AMTL	996	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: AMTI	1000	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: AMTI	1005	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: MESSAGEO	1047	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: MESSAGEO	1050	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: AMTL	1052	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: MESSAGEO	1057	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: MESSAGEO	1060	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: AMTL	1062	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: MESSAGEO	1075	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: MESSAGEO	1078	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: AMTL	1081	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: MESSAGEO	1120	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: MESSAGEO	1122	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: AMTL	1124	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: MESSAGEO	1136	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: MESSAGEO	1138	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: AMTL	1140	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	E-EMSG10010	Error: Variable not in symbol table: MESSAGEO	1144	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	S-EMSG220	Error: File could not be opened: BNK1CDM.CPY	66	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
BNK1CRA	cbl	S-EMSG220	Error: File could not be opened: ABNDINFO.CPY	167	BNK1CRA	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl			0	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl			39	DEFVAR.CPY	CRDTAGY5	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl			41	SORTCODE.CPY	CRDTAGY5	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl			105	ABNDINFO.CPY	CRDTAGY5	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTASKN	121	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	132	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP	140	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	140	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP2	141	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	141	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-APPLID	145	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTASKN	148	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TASKNO-KEY	148	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTRNID	149	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TRANID	149	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-DATE	153	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TIME	162	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-UTIME-KEY	162	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-CODE	163	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-PROGRAM	165	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-SQLCODE	168	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	173	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	175	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-FREEFORM	179	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	200	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	235	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	S-EMSG220	Error: File could not be opened: SORTCODE.CPY	41	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
CRDTAGY5	cbl	S-EMSG220	Error: File could not be opened: ABNDINFO.CPY	105	CRDTAGY5	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl			0	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl			36	DEFVAR.CPY	INQCUST	Tue Sep 19 16:39:57 2023
INQCUST	cbl			46	SORTCODE.CPY	INQCUST	Tue Sep 19 16:39:57 2023
INQCUST	cbl			51	CUSTOMER.CPY	INQCUST	Tue Sep 19 16:39:57 2023
INQCUST	cbl	W-EMSG340	Error: REDEFINE-d element shorter WS-POINTER-BYTES	126	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl			157	ABNDINFO.CPY	INQCUST	Tue Sep 19 16:39:57 2023
INQCUST	cbl			162	INQCUST.CPY	INQCUST	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-INQ-SUCCESS	175	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-INQ-FAIL-CD	176	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: SORTCODE	178	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-CUSTNO	179	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-CUSTNO	190	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-CUSTNO	190	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-INQ-SUCCESS	193	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-CUSTNO	204	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-INQ-SUCCESS	220	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-INQ-FAIL-CD	221	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTOMER-EYECATCHER	222	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-EYE	223	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTOMER-SORTCODE	224	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-SCODE	225	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTOMER-NUMBER	226	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-CUSTNO	227	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTOMER-NAME	228	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-NAME	229	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTOMER-ADDRESS	230	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-ADDR	231	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTOMER-DATE-OF-BIRTH	232	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-DOB	233	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTOMER-CREDIT-SCORE	234	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-CREDIT-SCORE	235	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTOMER-CS-REVIEW-DATE	236	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-CS-REVIEW-DT	237	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-INQ-SUCCESS	252	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	276	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-INQ-SUCCESS	278	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	282	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	285	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	297	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-INQ-SUCCESS	299	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	310	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-CUSTNO	311	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-INQ-SUCCESS	318	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-INQ-FAIL-CD	319	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	323	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-CUSTNO	324	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	339	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-CUSTNO	340	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	341	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-CUSTNO	342	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTOMER-NUMBER	344	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-INQ-SUCCESS	346	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-INQ-FAIL-CD	347	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-ADDR	348	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: INQCUST-NAME	349	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	357	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP	365	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	365	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP2	366	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	366	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-APPLID	370	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTASKN	373	INQCUST	cbl	Tue Sep 19 16:39:57 2023
INQCUST	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TASKNO-KEY	373	INQCUST	cbl	Tue Sep 19 16:39:57 2023
